,Date,3 mo
6088,2014-05-01,0.03
6089,2014-05-02,0.02
6090,2014-05-05,0.03
6091,2014-05-06,0.03
6092,2014-05-07,0.03
6093,2014-05-08,0.03
6094,2014-05-09,0.03
6095,2014-05-12,0.03
6096,2014-05-13,0.03
6097,2014-05-14,0.03
6098,2014-05-15,0.03
6099,2014-05-16,0.03
6100,2014-05-19,0.03
6101,2014-05-20,0.03
6102,2014-05-21,0.04
6103,2014-05-22,0.03
6104,2014-05-23,0.04
6105,2014-05-27,0.04
6106,2014-05-28,0.04
6107,2014-05-29,0.04
6108,2014-05-30,0.04
6109,2014-06-02,0.04
6110,2014-06-03,0.04
6111,2014-06-04,0.04
6112,2014-06-05,0.04
6113,2014-06-06,0.04
6114,2014-06-09,0.04
6115,2014-06-10,0.04
6116,2014-06-11,0.04
6117,2014-06-12,0.04
6118,2014-06-13,0.04
6119,2014-06-16,0.04
6120,2014-06-17,0.04
6121,2014-06-18,0.03
6122,2014-06-19,0.02
6123,2014-06-20,0.02
6124,2014-06-23,0.03
6125,2014-06-24,0.03
6126,2014-06-25,0.03
6127,2014-06-26,0.04
6128,2014-06-27,0.03
6129,2014-06-30,0.04
6130,2014-07-01,0.02
6131,2014-07-02,0.02
6132,2014-07-03,0.01
6133,2014-07-07,0.04
6134,2014-07-08,0.03
6135,2014-07-09,0.03
6136,2014-07-10,0.02
6137,2014-07-11,0.02
6138,2014-07-14,0.03
6139,2014-07-15,0.02
6140,2014-07-16,0.02
6141,2014-07-17,0.02
6142,2014-07-18,0.02
6143,2014-07-21,0.03
6144,2014-07-22,0.03
6145,2014-07-23,0.03
6146,2014-07-24,0.03
6147,2014-07-25,0.03
6148,2014-07-28,0.04
6149,2014-07-29,0.02
6150,2014-07-30,0.04
6151,2014-07-31,0.03
6152,2014-08-01,0.03
6153,2014-08-04,0.04
6154,2014-08-05,0.03
6155,2014-08-06,0.03
6156,2014-08-07,0.03
6157,2014-08-08,0.03
6158,2014-08-11,0.04
6159,2014-08-12,0.03
6160,2014-08-13,0.04
6161,2014-08-14,0.04
6162,2014-08-15,0.03
6163,2014-08-18,0.03
6164,2014-08-19,0.03
6165,2014-08-20,0.04
6166,2014-08-21,0.02
6167,2014-08-22,0.03
6168,2014-08-25,0.04
6169,2014-08-26,0.03
6170,2014-08-27,0.04
6171,2014-08-28,0.03
6172,2014-08-29,0.03
6173,2014-09-02,0.03
6174,2014-09-03,0.03
6175,2014-09-04,0.03
6176,2014-09-05,0.03
6177,2014-09-08,0.02
6178,2014-09-09,0.02
6179,2014-09-10,0.02
6180,2014-09-11,0.02
6181,2014-09-12,0.02
6182,2014-09-15,0.02
6183,2014-09-16,0.02
6184,2014-09-17,0.02
6185,2014-09-18,0.02
6186,2014-09-19,0.02
6187,2014-09-22,0.01
6188,2014-09-23,0.01
6189,2014-09-24,0.02
6190,2014-09-25,0.01
6191,2014-09-26,0.01
6192,2014-09-29,0.02
6193,2014-09-30,0.02
6194,2014-10-01,0.02
6195,2014-10-02,0.01
6196,2014-10-03,0.01
6197,2014-10-06,0.02
6198,2014-10-07,0.02
6199,2014-10-08,0.01
6200,2014-10-09,0.01
6201,2014-10-10,0.01
6202,2014-10-14,0.02
6203,2014-10-15,0.02
6204,2014-10-16,0.03
6205,2014-10-17,0.02
6206,2014-10-20,0.02
6207,2014-10-21,0.02
6208,2014-10-22,0.02
6209,2014-10-23,0.01
6210,2014-10-24,0.01
6211,2014-10-27,0.02
6212,2014-10-28,0.02
6213,2014-10-29,0.03
6214,2014-10-30,0.01
6215,2014-10-31,0.01
6216,2014-11-03,0.02
6217,2014-11-04,0.03
6218,2014-11-05,0.03
6219,2014-11-06,0.03
6220,2014-11-07,0.03
6221,2014-11-10,0.02
6222,2014-11-12,0.02
6223,2014-11-13,0.02
6224,2014-11-14,0.02
6225,2014-11-17,0.03
6226,2014-11-18,0.02
6227,2014-11-19,0.01
6228,2014-11-20,0.02
6229,2014-11-21,0.01
6230,2014-11-24,0.02
6231,2014-11-25,0.02
6232,2014-11-26,0.02
6233,2014-11-28,0.02
6234,2014-12-01,0.03
6235,2014-12-02,0.03
6236,2014-12-03,0.01
6237,2014-12-04,0.02
6238,2014-12-05,0.02
6239,2014-12-08,0.03
6240,2014-12-09,0.04
6241,2014-12-10,0.03
6242,2014-12-11,0.03
6243,2014-12-12,0.02
6244,2014-12-15,0.04
6245,2014-12-16,0.03
6246,2014-12-17,0.03
6247,2014-12-18,0.04
6248,2014-12-19,0.04
6249,2014-12-22,0.05
6250,2014-12-23,0.03
6251,2014-12-24,0.01
6252,2014-12-26,0.01
6253,2014-12-29,0.03
6254,2014-12-30,0.03
6255,2014-12-31,0.04
6256,2015-01-02,0.02
6257,2015-01-05,0.03
6258,2015-01-06,0.03
6259,2015-01-07,0.03
6260,2015-01-08,0.03
6261,2015-01-09,0.02
6262,2015-01-12,0.03
6263,2015-01-13,0.03
6264,2015-01-14,0.04
6265,2015-01-15,0.03
6266,2015-01-16,0.03
6267,2015-01-20,0.03
6268,2015-01-21,0.03
6269,2015-01-22,0.03
6270,2015-01-23,0.02
6271,2015-01-26,0.03
6272,2015-01-27,0.02
6273,2015-01-28,0.02
6274,2015-01-29,0.03
6275,2015-01-30,0.02
6276,2015-02-02,0.02
6277,2015-02-03,0.02
6278,2015-02-04,0.01
6279,2015-02-05,0.02
6280,2015-02-06,0.02
6281,2015-02-09,0.01
6282,2015-02-10,0.01
6283,2015-02-11,0.01
6284,2015-02-12,0.02
6285,2015-02-13,0.01
6286,2015-02-17,0.02
6287,2015-02-18,0.02
6288,2015-02-19,0.02
6289,2015-02-20,0.02
6290,2015-02-23,0.02
6291,2015-02-24,0.02
6292,2015-02-25,0.02
6293,2015-02-26,0.03
6294,2015-02-27,0.02
6295,2015-03-02,0.02
6296,2015-03-03,0.02
6297,2015-03-04,0.01
6298,2015-03-05,0.02
6299,2015-03-06,0.01
6300,2015-03-09,0.02
6301,2015-03-10,0.02
6302,2015-03-11,0.03
6303,2015-03-12,0.03
6304,2015-03-13,0.03
6305,2015-03-16,0.05
6306,2015-03-17,0.05
6307,2015-03-18,0.03
6308,2015-03-19,0.03
6309,2015-03-20,0.01
6310,2015-03-23,0.03
6311,2015-03-24,0.02
6312,2015-03-25,0.04
6313,2015-03-26,0.03
6314,2015-03-27,0.04
6315,2015-03-30,0.04
6316,2015-03-31,0.03
6317,2015-04-01,0.03
6318,2015-04-02,0.02
6319,2015-04-03,0.02
6320,2015-04-06,0.03
6321,2015-04-07,0.02
6322,2015-04-08,0.03
6323,2015-04-09,0.03
6324,2015-04-10,0.02
6325,2015-04-13,0.03
6326,2015-04-14,0.02
6327,2015-04-15,0.02
6328,2015-04-16,0.02
6329,2015-04-17,0.01
6330,2015-04-20,0.03
6331,2015-04-21,0.03
6332,2015-04-22,0.03
6333,2015-04-23,0.03
6334,2015-04-24,0.03
6335,2015-04-27,0.02
6336,2015-04-28,0.02
6337,2015-04-29,0.01
6338,2015-04-30,0.01
6339,2015-05-01,0.01
6340,2015-05-04,0.02
6341,2015-05-05,0.01
6342,2015-05-06,0.02
6343,2015-05-07,0.01
6344,2015-05-08,0.01
6345,2015-05-11,0.02
6346,2015-05-12,0.03
6347,2015-05-13,0.02
6348,2015-05-14,0.01
6349,2015-05-15,0.02
6350,2015-05-18,0.02
6351,2015-05-19,0.02
6352,2015-05-20,0.02
6353,2015-05-21,0.02
6354,2015-05-22,0.02
6355,2015-05-26,0.02
6356,2015-05-27,0.01
6357,2015-05-28,0.01
6358,2015-05-29,0.01
6359,2015-06-01,0.02
6360,2015-06-02,0.01
6361,2015-06-03,0.02
6362,2015-06-04,0.02
6363,2015-06-05,0.03
6364,2015-06-08,0.02
6365,2015-06-09,0.02
6366,2015-06-10,0.02
6367,2015-06-11,0.01
6368,2015-06-12,0.02
6369,2015-06-15,0.02
6370,2015-06-16,0.01
6371,2015-06-17,0.01
6372,2015-06-18,0.01
6373,2015-06-19,0.01
6374,2015-06-22,0.01
6375,2015-06-23,0.01
6376,2015-06-24,0.01
6377,2015-06-25,0.01
6378,2015-06-26,0.01
6379,2015-06-29,0.02
6380,2015-06-30,0.01
6381,2015-07-01,0.01
6382,2015-07-02,0.01
6383,2015-07-06,0.02
6384,2015-07-07,0.02
6385,2015-07-08,0.02
6386,2015-07-09,0.03
6387,2015-07-10,0.01
6388,2015-07-13,0.02
6389,2015-07-14,0.01
6390,2015-07-15,0.02
6391,2015-07-16,0.02
6392,2015-07-17,0.03
6393,2015-07-20,0.04
6394,2015-07-21,0.03
6395,2015-07-22,0.04
6396,2015-07-23,0.03
6397,2015-07-24,0.04
6398,2015-07-27,0.05
6399,2015-07-28,0.05
6400,2015-07-29,0.06
6401,2015-07-30,0.07
6402,2015-07-31,0.08
6403,2015-08-03,0.08
6404,2015-08-04,0.08
6405,2015-08-05,0.08
6406,2015-08-06,0.04
6407,2015-08-07,0.06
6408,2015-08-10,0.12
6409,2015-08-11,0.10
6410,2015-08-12,0.10
6411,2015-08-13,0.10
6412,2015-08-14,0.09
6413,2015-08-17,0.10
6414,2015-08-18,0.07
6415,2015-08-19,0.05
6416,2015-08-20,0.02
6417,2015-08-21,0.03
6418,2015-08-24,0.06
6419,2015-08-25,0.07
6420,2015-08-26,0.06
6421,2015-08-27,0.06
6422,2015-08-28,0.06
6423,2015-08-31,0.08
6424,2015-09-01,0.03
6425,2015-09-02,0.03
6426,2015-09-03,0.02
6427,2015-09-04,0.02
6428,2015-09-08,0.06
6429,2015-09-09,0.03
6430,2015-09-10,0.02
6431,2015-09-11,0.04
6432,2015-09-14,0.07
6433,2015-09-15,0.07
6434,2015-09-16,0.06
6435,2015-09-17,0.01
6436,2015-09-18,0.00
6437,2015-09-21,0.01
6438,2015-09-22,0.00
6439,2015-09-23,0.01
6440,2015-09-24,0.01
6441,2015-09-25,0.00
6442,2015-09-28,0.01
6443,2015-09-29,0.01
6444,2015-09-30,0.00
6445,2015-10-01,0.00
6446,2015-10-02,0.00
6447,2015-10-05,0.01
6448,2015-10-06,0.00
6449,2015-10-07,0.00
6450,2015-10-08,0.00
6451,2015-10-09,0.01
6452,2015-10-13,0.01
6453,2015-10-14,0.00
6454,2015-10-15,0.01
6455,2015-10-16,0.01
6456,2015-10-19,0.02
6457,2015-10-20,0.02
6458,2015-10-21,0.01
6459,2015-10-22,0.00
6460,2015-10-23,0.01
6461,2015-10-26,0.02
6462,2015-10-27,0.03
6463,2015-10-28,0.04
6464,2015-10-29,0.07
6465,2015-10-30,0.08
6466,2015-11-02,0.08
6467,2015-11-03,0.06
6468,2015-11-04,0.05
6469,2015-11-05,0.05
6470,2015-11-06,0.08
6471,2015-11-09,0.14
6472,2015-11-10,0.13
6473,2015-11-12,0.14
6474,2015-11-13,0.14
6475,2015-11-16,0.15
6476,2015-11-17,0.14
6477,2015-11-18,0.12
6478,2015-11-19,0.11
6479,2015-11-20,0.12
6480,2015-11-23,0.14
6481,2015-11-24,0.16
6482,2015-11-25,0.19
6483,2015-11-27,0.18
6484,2015-11-30,0.22
6485,2015-12-01,0.21
6486,2015-12-02,0.21
6487,2015-12-03,0.21
6488,2015-12-04,0.23
6489,2015-12-07,0.29
6490,2015-12-08,0.27
6491,2015-12-09,0.26
6492,2015-12-10,0.24
6493,2015-12-11,0.23
6494,2015-12-14,0.26
6495,2015-12-15,0.25
6496,2015-12-16,0.27
6497,2015-12-17,0.23
6498,2015-12-18,0.19
6499,2015-12-21,0.24
6500,2015-12-22,0.21
6501,2015-12-23,0.20
6502,2015-12-24,0.20
6503,2015-12-28,0.23
6504,2015-12-29,0.23
6505,2015-12-30,0.21
6506,2015-12-31,0.16
6507,2016-01-04,0.22
6508,2016-01-05,0.20
6509,2016-01-06,0.21
6510,2016-01-07,0.20
6511,2016-01-08,0.20
6512,2016-01-11,0.21
6513,2016-01-12,0.21
6514,2016-01-13,0.22
6515,2016-01-14,0.25
6516,2016-01-15,0.24
6517,2016-01-19,0.26
6518,2016-01-20,0.26
6519,2016-01-21,0.28
6520,2016-01-22,0.31
6521,2016-01-25,0.31
6522,2016-01-26,0.31
6523,2016-01-27,0.32
6524,2016-01-28,0.35
6525,2016-01-29,0.33
6526,2016-02-01,0.35
6527,2016-02-02,0.34
6528,2016-02-03,0.33
6529,2016-02-04,0.29
6530,2016-02-05,0.30
6531,2016-02-08,0.32
6532,2016-02-09,0.30
6533,2016-02-10,0.31
6534,2016-02-11,0.28
6535,2016-02-12,0.30
6536,2016-02-16,0.30
6537,2016-02-17,0.30
6538,2016-02-18,0.30
6539,2016-02-19,0.31
6540,2016-02-22,0.33
6541,2016-02-23,0.32
6542,2016-02-24,0.33
6543,2016-02-25,0.32
6544,2016-02-26,0.33
6545,2016-02-29,0.33
6546,2016-03-01,0.33
6547,2016-03-02,0.36
6548,2016-03-03,0.28
6549,2016-03-04,0.29
6550,2016-03-07,0.32
6551,2016-03-08,0.29
6552,2016-03-09,0.30
6553,2016-03-10,0.32
6554,2016-03-11,0.33
6555,2016-03-14,0.34
6556,2016-03-15,0.34
6557,2016-03-16,0.31
6558,2016-03-17,0.29
6559,2016-03-18,0.30
6560,2016-03-21,0.31
6561,2016-03-22,0.30
6562,2016-03-23,0.30
6563,2016-03-24,0.30
6564,2016-03-28,0.29
6565,2016-03-29,0.23
6566,2016-03-30,0.20
6567,2016-03-31,0.21
6568,2016-04-01,0.23
6569,2016-04-04,0.23
6570,2016-04-05,0.23
6571,2016-04-06,0.23
6572,2016-04-07,0.23
6573,2016-04-08,0.23
6574,2016-04-11,0.23
6575,2016-04-12,0.22
6576,2016-04-13,0.23
6577,2016-04-14,0.22
6578,2016-04-15,0.22
6579,2016-04-18,0.22
6580,2016-04-19,0.21
6581,2016-04-20,0.23
6582,2016-04-21,0.23
6583,2016-04-22,0.23
6584,2016-04-25,0.25
6585,2016-04-26,0.24
6586,2016-04-27,0.24
6587,2016-04-28,0.22
6588,2016-04-29,0.22
6589,2016-05-02,0.22
6590,2016-05-03,0.21
6591,2016-05-04,0.19
6592,2016-05-05,0.20
6593,2016-05-06,0.19
6594,2016-05-09,0.24
6595,2016-05-10,0.24
6596,2016-05-11,0.26
6597,2016-05-12,0.27
6598,2016-05-13,0.29
6599,2016-05-16,0.28
6600,2016-05-17,0.28
6601,2016-05-18,0.30
6602,2016-05-19,0.31
6603,2016-05-20,0.33
6604,2016-05-23,0.35
6605,2016-05-24,0.35
6606,2016-05-25,0.33
6607,2016-05-26,0.31
6608,2016-05-27,0.32
6609,2016-05-31,0.34
6610,2016-06-01,0.30
6611,2016-06-02,0.29
6612,2016-06-03,0.30
6613,2016-06-06,0.28
6614,2016-06-07,0.28
6615,2016-06-08,0.24
6616,2016-06-09,0.26
6617,2016-06-10,0.26
6618,2016-06-13,0.27
6619,2016-06-14,0.27
6620,2016-06-15,0.26
6621,2016-06-16,0.27
6622,2016-06-17,0.27
6623,2016-06-20,0.28
6624,2016-06-21,0.27
6625,2016-06-22,0.27
6626,2016-06-23,0.31
6627,2016-06-24,0.27
6628,2016-06-27,0.27
6629,2016-06-28,0.26
6630,2016-06-29,0.26
6631,2016-06-30,0.26
6632,2016-07-01,0.28
6633,2016-07-05,0.28
6634,2016-07-06,0.27
6635,2016-07-07,0.29
6636,2016-07-08,0.28
6637,2016-07-11,0.31
6638,2016-07-12,0.29
6639,2016-07-13,0.31
6640,2016-07-14,0.32
6641,2016-07-15,0.32
6642,2016-07-18,0.32
6643,2016-07-19,0.31
6644,2016-07-20,0.32
6645,2016-07-21,0.32
6646,2016-07-22,0.33
6647,2016-07-25,0.32
6648,2016-07-26,0.31
6649,2016-07-27,0.31
6650,2016-07-28,0.25
6651,2016-07-29,0.28
6652,2016-08-01,0.29
6653,2016-08-02,0.29
6654,2016-08-03,0.28
6655,2016-08-04,0.26
6656,2016-08-05,0.28
6657,2016-08-08,0.31
6658,2016-08-09,0.29
6659,2016-08-10,0.28
6660,2016-08-11,0.28
6661,2016-08-12,0.29
6662,2016-08-15,0.31
6663,2016-08-16,0.27
6664,2016-08-17,0.30
6665,2016-08-18,0.30
6666,2016-08-19,0.30
6667,2016-08-22,0.29
6668,2016-08-23,0.30
6669,2016-08-24,0.31
6670,2016-08-25,0.33
6671,2016-08-26,0.34
6672,2016-08-29,0.33
6673,2016-08-30,0.33
6674,2016-08-31,0.33
6675,2016-09-01,0.33
6676,2016-09-02,0.33
6677,2016-09-06,0.32
6678,2016-09-07,0.34
6679,2016-09-08,0.35
6680,2016-09-09,0.35
6681,2016-09-12,0.37
6682,2016-09-13,0.36
6683,2016-09-14,0.33
6684,2016-09-15,0.29
6685,2016-09-16,0.30
6686,2016-09-19,0.30
6687,2016-09-20,0.30
6688,2016-09-21,0.22
6689,2016-09-22,0.18
6690,2016-09-23,0.18
6691,2016-09-26,0.25
6692,2016-09-27,0.26
6693,2016-09-28,0.27
6694,2016-09-29,0.26
6695,2016-09-30,0.29
6696,2016-10-03,0.32
6697,2016-10-04,0.33
6698,2016-10-05,0.32
6699,2016-10-06,0.33
6700,2016-10-07,0.33
6701,2016-10-11,0.35
6702,2016-10-12,0.37
6703,2016-10-13,0.30
6704,2016-10-14,0.32
6705,2016-10-17,0.34
6706,2016-10-18,0.34
6707,2016-10-19,0.35
6708,2016-10-20,0.35
6709,2016-10-21,0.34
6710,2016-10-24,0.33
6711,2016-10-25,0.34
6712,2016-10-26,0.33
6713,2016-10-27,0.30
6714,2016-10-28,0.30
6715,2016-10-31,0.34
6716,2016-11-01,0.35
6717,2016-11-02,0.37
6718,2016-11-03,0.38
6719,2016-11-04,0.38
6720,2016-11-07,0.41
6721,2016-11-08,0.43
6722,2016-11-09,0.45
6723,2016-11-10,0.48
6724,2016-11-14,0.55
6725,2016-11-15,0.51
6726,2016-11-16,0.47
6727,2016-11-17,0.44
6728,2016-11-18,0.44
6729,2016-11-21,0.46
6730,2016-11-22,0.49
6731,2016-11-23,0.51
6732,2016-11-25,0.49
6733,2016-11-28,0.48
6734,2016-11-29,0.48
6735,2016-11-30,0.48
6736,2016-12-01,0.48
6737,2016-12-02,0.49
6738,2016-12-05,0.49
6739,2016-12-06,0.49
6740,2016-12-07,0.52
6741,2016-12-08,0.51
6742,2016-12-09,0.54
6743,2016-12-12,0.51
6744,2016-12-13,0.54
6745,2016-12-14,0.55
6746,2016-12-15,0.51
6747,2016-12-16,0.51
6748,2016-12-19,0.52
6749,2016-12-20,0.52
6750,2016-12-21,0.52
6751,2016-12-22,0.51
6752,2016-12-23,0.52
6753,2016-12-27,0.51
6754,2016-12-28,0.53
6755,2016-12-29,0.47
6756,2016-12-30,0.51
6757,2017-01-03,0.53
6758,2017-01-04,0.53
6759,2017-01-05,0.52
6760,2017-01-06,0.53
6761,2017-01-09,0.50
6762,2017-01-10,0.52
6763,2017-01-11,0.52
6764,2017-01-12,0.52
6765,2017-01-13,0.53
6766,2017-01-17,0.55
6767,2017-01-18,0.53
6768,2017-01-19,0.52
6769,2017-01-20,0.50
6770,2017-01-23,0.51
6771,2017-01-24,0.51
6772,2017-01-25,0.50
6773,2017-01-26,0.51
6774,2017-01-27,0.52
6775,2017-01-30,0.51
6776,2017-01-31,0.52
6777,2017-02-01,0.51
6778,2017-02-02,0.52
6779,2017-02-03,0.51
6780,2017-02-06,0.53
6781,2017-02-07,0.53
6782,2017-02-08,0.54
6783,2017-02-09,0.54
6784,2017-02-10,0.55
6785,2017-02-13,0.52
6786,2017-02-14,0.54
6787,2017-02-15,0.54
6788,2017-02-16,0.53
6789,2017-02-17,0.53
6790,2017-02-21,0.53
6791,2017-02-22,0.52
6792,2017-02-23,0.51
6793,2017-02-24,0.52
6794,2017-02-27,0.50
6795,2017-02-28,0.53
6796,2017-03-01,0.63
6797,2017-03-02,0.67
6798,2017-03-03,0.71
6799,2017-03-06,0.74
6800,2017-03-07,0.76
6801,2017-03-08,0.73
6802,2017-03-09,0.73
6803,2017-03-10,0.75
6804,2017-03-13,0.79
6805,2017-03-14,0.78
6806,2017-03-15,0.73
6807,2017-03-16,0.73
6808,2017-03-17,0.73
6809,2017-03-20,0.76
6810,2017-03-21,0.77
6811,2017-03-22,0.77
6812,2017-03-23,0.76
6813,2017-03-24,0.78
6814,2017-03-27,0.78
6815,2017-03-28,0.78
6816,2017-03-29,0.78
6817,2017-03-30,0.78
6818,2017-03-31,0.76
6819,2017-04-03,0.79
6820,2017-04-04,0.79
6821,2017-04-05,0.80
6822,2017-04-06,0.79
6823,2017-04-07,0.82
6824,2017-04-10,0.82
6825,2017-04-11,0.82
6826,2017-04-12,0.81
6827,2017-04-13,0.81
6828,2017-04-14,0.00
6829,2017-04-17,0.83
6830,2017-04-18,0.82
6831,2017-04-19,0.81
6832,2017-04-20,0.79
6833,2017-04-21,0.79
6834,2017-04-24,0.81
6835,2017-04-25,0.82
6836,2017-04-26,0.83
6837,2017-04-27,0.81
6838,2017-04-28,0.80
6839,2017-05-01,0.83
6840,2017-05-02,0.82
6841,2017-05-03,0.85
6842,2017-05-04,0.86
6843,2017-05-05,0.90
6844,2017-05-08,0.91
6845,2017-05-09,0.91
6846,2017-05-10,0.90
6847,2017-05-11,0.89
6848,2017-05-12,0.88
6849,2017-05-15,0.90
6850,2017-05-16,0.90
6851,2017-05-17,0.90
6852,2017-05-18,0.93
6853,2017-05-19,0.92
6854,2017-05-22,0.93
6855,2017-05-23,0.92
6856,2017-05-24,0.93
6857,2017-05-25,0.94
6858,2017-05-26,0.94
6859,2017-05-30,0.93
6860,2017-05-31,0.98
6861,2017-06-01,0.98
6862,2017-06-02,0.98
6863,2017-06-05,0.96
6864,2017-06-06,0.97
6865,2017-06-07,1.00
6866,2017-06-08,1.01
6867,2017-06-09,1.01
6868,2017-06-12,0.98
6869,2017-06-13,1.00
6870,2017-06-14,1.01
6871,2017-06-15,1.02
6872,2017-06-16,1.03
6873,2017-06-19,1.02
6874,2017-06-20,1.01
6875,2017-06-21,0.99
6876,2017-06-22,0.96
6877,2017-06-23,0.97
6878,2017-06-26,0.99
6879,2017-06-27,1.00
6880,2017-06-28,1.02
6881,2017-06-29,1.04
6882,2017-06-30,1.03
6883,2017-07-03,1.06
6884,2017-07-05,1.05
6885,2017-07-06,1.04
6886,2017-07-07,1.05
6887,2017-07-10,1.04
6888,2017-07-11,1.05
6889,2017-07-12,1.05
6890,2017-07-13,1.05
6891,2017-07-14,1.04
6892,2017-07-17,1.07
6893,2017-07-18,1.07
6894,2017-07-19,1.11
6895,2017-07-20,1.15
6896,2017-07-21,1.16
6897,2017-07-24,1.17
6898,2017-07-25,1.18
6899,2017-07-26,1.13
6900,2017-07-27,1.11
6901,2017-07-28,1.08
6902,2017-07-31,1.07
6903,2017-08-01,1.08
6904,2017-08-02,1.08
6905,2017-08-03,1.08
6906,2017-08-04,1.08
6907,2017-08-07,1.02
6908,2017-08-08,1.06
6909,2017-08-09,1.06
6910,2017-08-10,1.05
6911,2017-08-11,1.03
6912,2017-08-14,1.02
6913,2017-08-15,1.04
6914,2017-08-16,1.02
6915,2017-08-17,1.00
6916,2017-08-18,1.02
6917,2017-08-21,1.00
6918,2017-08-22,1.00
6919,2017-08-23,1.00
6920,2017-08-24,1.02
6921,2017-08-25,1.03
6922,2017-08-28,0.98
6923,2017-08-29,1.03
6924,2017-08-30,1.03
6925,2017-08-31,1.01
6926,2017-09-01,1.02
6927,2017-09-05,1.03
6928,2017-09-06,1.07
6929,2017-09-07,1.05
6930,2017-09-08,1.04
6931,2017-09-11,1.05
6932,2017-09-12,1.03
6933,2017-09-13,1.04
6934,2017-09-14,1.05
6935,2017-09-15,1.05
6936,2017-09-18,1.05
6937,2017-09-19,1.04
6938,2017-09-20,1.04
6939,2017-09-21,1.04
6940,2017-09-22,1.03
6941,2017-09-25,1.05
6942,2017-09-26,1.06
6943,2017-09-27,1.07
6944,2017-09-28,1.06
6945,2017-09-29,1.06
6946,2017-10-02,1.01
6947,2017-10-03,1.07
6948,2017-10-04,1.08
6949,2017-10-05,1.07
6950,2017-10-06,1.07
6951,2017-10-10,1.08
6952,2017-10-11,1.10
6953,2017-10-12,1.09
6954,2017-10-13,1.09
6955,2017-10-16,1.10
6956,2017-10-17,1.09
6957,2017-10-18,1.09
6958,2017-10-19,1.10
6959,2017-10-20,1.11
6960,2017-10-23,1.09
6961,2017-10-24,1.12
6962,2017-10-25,1.12
6963,2017-10-26,1.11
6964,2017-10-27,1.10
6965,2017-10-30,1.12
6966,2017-10-31,1.15
6967,2017-11-01,1.18
6968,2017-11-02,1.17
6969,2017-11-03,1.18
6970,2017-11-06,1.19
6971,2017-11-07,1.22
6972,2017-11-08,1.23
6973,2017-11-09,1.24
6974,2017-11-10,1.23
6975,2017-11-13,1.24
6976,2017-11-14,1.26
6977,2017-11-15,1.25
6978,2017-11-16,1.27
6979,2017-11-17,1.29
6980,2017-11-20,1.30
6981,2017-11-21,1.30
6982,2017-11-22,1.29
6983,2017-11-24,1.29
6984,2017-11-27,1.27
6985,2017-11-28,1.30
6986,2017-11-29,1.29
6987,2017-11-30,1.27
6988,2017-12-01,1.27
6989,2017-12-04,1.29
6990,2017-12-05,1.30
6991,2017-12-06,1.30
6992,2017-12-07,1.29
6993,2017-12-08,1.28
6994,2017-12-11,1.33
6995,2017-12-12,1.34
6996,2017-12-13,1.30
6997,2017-12-14,1.32
6998,2017-12-15,1.31
6999,2017-12-18,1.38
7000,2017-12-19,1.37
7001,2017-12-20,1.38
7002,2017-12-21,1.35
7003,2017-12-22,1.33
7004,2017-12-26,1.47
7005,2017-12-27,1.44
7006,2017-12-28,1.39
7007,2017-12-29,1.39
7008,2018-01-02,1.44
7009,2018-01-03,1.41
7010,2018-01-04,1.41
7011,2018-01-05,1.39
7012,2018-01-08,1.45
7013,2018-01-09,1.44
7014,2018-01-10,1.42
7015,2018-01-11,1.43
7016,2018-01-12,1.43
7017,2018-01-16,1.45
7018,2018-01-17,1.44
7019,2018-01-18,1.45
7020,2018-01-19,1.44
7021,2018-01-22,1.44
7022,2018-01-23,1.44
7023,2018-01-24,1.43
7024,2018-01-25,1.42
7025,2018-01-26,1.41
7026,2018-01-29,1.44
7027,2018-01-30,1.44
7028,2018-01-31,1.46
7029,2018-02-01,1.48
7030,2018-02-02,1.48
7031,2018-02-05,1.51
7032,2018-02-06,1.52
7033,2018-02-07,1.55
7034,2018-02-08,1.55
7035,2018-02-09,1.55
7036,2018-02-12,1.62
7037,2018-02-13,1.59
7038,2018-02-14,1.58
7039,2018-02-15,1.58
7040,2018-02-16,1.62
7041,2018-02-20,1.66
7042,2018-02-21,1.64
7043,2018-02-22,1.63
7044,2018-02-23,1.64
7045,2018-02-26,1.66
7046,2018-02-27,1.66
7047,2018-02-28,1.65
7048,2018-03-01,1.63
7049,2018-03-02,1.65
7050,2018-03-05,1.70
7051,2018-03-06,1.68
7052,2018-03-07,1.68
7053,2018-03-08,1.67
7054,2018-03-09,1.67
7055,2018-03-12,1.71
7056,2018-03-13,1.73
7057,2018-03-14,1.76
7058,2018-03-15,1.77
7059,2018-03-16,1.78
7060,2018-03-19,1.80
7061,2018-03-20,1.81
7062,2018-03-21,1.74
7063,2018-03-22,1.72
7064,2018-03-23,1.74
7065,2018-03-26,1.79
7066,2018-03-27,1.77
7067,2018-03-28,1.73
7068,2018-03-29,1.73
7069,2018-04-02,1.77
7070,2018-04-03,1.75
7071,2018-04-04,1.71
7072,2018-04-05,1.72
7073,2018-04-06,1.73
7074,2018-04-09,1.76
7075,2018-04-10,1.74
7076,2018-04-11,1.73
7077,2018-04-12,1.75
7078,2018-04-13,1.76
7079,2018-04-16,1.79
7080,2018-04-17,1.80
7081,2018-04-18,1.81
7082,2018-04-19,1.82
7083,2018-04-20,1.81
7084,2018-04-23,1.87
7085,2018-04-24,1.87
7086,2018-04-25,1.85
